id,latitude,longitude,elevation,name,category,ridge_id
mount-01118,43.42449981276056,42.57873773574829,3043,,regular,axis_kyrtyk
mount-01078,43.443486298270784,42.75654673576355,3014,Бильбичан,regular,axis_kyrtyk
mount-01066,43.46586197641466,42.47743606567383,2984,,regular,axis_kyrtyk
mount-01373,43.42321409473979,42.6354718208313,2976,,regular,axis_kyrtyk
mount-00264,43.43111498466422,42.58750319480896,2959,,regular,axis_kyrtyk
mount-00959,43.43539225509238,42.58883357048035,2951,,regular,axis_kyrtyk
mount-00958,43.441975076944516,42.58395195007324,2909,,regular,axis_kyrtyk
mount-01083,43.43449631272847,42.78007507324219,2860,Ташлы-Стауат,regular,axis_kyrtyk
mount-01840,43.44812099422026,42.57524013519287,2860,Шаукам,regular,axis_kyrtyk
mount-01080,43.58101261663148,42.734434604644775,2826,Западный Канжол,regular,axis_kyrtyk
mount-01167,43.45322264385055,42.793110609054565,2779,,regular,axis_kyrtyk
mount-00905,43.4755635774969,42.6123833656311,2724,,regular,axis_kyrtyk
mount-01079,43.56872387398553,42.7938187122345,2722,Восточный Канжол,regular,axis_kyrtyk
mount-01631,43.46555828960905,42.77182459831238,2698,,regular,axis_kyrtyk
mount-01059,43.45641582386682,42.49583601951599,2662,,regular,axis_kyrtyk
mount-01688,43.4630041453332,42.78492450714111,2658,,regular,axis_kyrtyk
mount-01773,43.47663797685084,42.474517822265625,2653,,regular,axis_kyrtyk
mount-01841,43.46182826824804,42.53132700920105,2618,,regular,axis_kyrtyk
mount-01687,43.45767747291228,42.822818756103516,2617,,regular,axis_kyrtyk
mount-01076,43.48663364639722,42.683494091033936,2610,Айлянчбаши,regular,axis_kyrtyk
mount-00878,43.473056571382756,42.528709173202515,2574,Тузлук,regular,axis_kyrtyk
mount-01262,43.483621107019474,42.73856520652771,2562,,regular,axis_kyrtyk
mount-01372,43.4723947667037,42.71642088890076,2559,,regular,axis_kyrtyk
mount-01109,43.43804884098941,42.866055965423584,2555,,regular,axis_kyrtyk
mount-01863,43.43452747616382,42.52907395362854,2550,,regular,axis_kyrtyk
mount-01108,43.52179217713976,42.67207860946655,2530,,regular,axis_kyrtyk
mount-01586,43.50305596015866,42.77780055999756,2513,,regular,axis_kyrtyk
mount-01371,43.489365819632695,42.77220010757446,2512,,regular,axis_kyrtyk
mount-01728,43.4585730719993,42.510727643966675,2506,,regular,axis_kyrtyk
mount-01084,43.516245057936516,42.78052568435669,2493,Ташлысырт,regular,axis_kyrtyk
mount-01106,43.46367383994098,42.5165855884552,2461,,regular,axis_kyrtyk
mount-01263,43.50628541572544,42.648046016693115,2456,,regular,axis_kyrtyk
mount-01657,43.505841862183814,42.60697603225708,2450,Бабухгел,regular,axis_kyrtyk
mount-01660,43.549792284026665,42.51432180404663,2443,Шидактюб,regular,axis_kyrtyk
mount-01658,43.627486605889004,42.74154782295227,2441,Северный Канжол,regular,axis_kyrtyk
mount-01565,43.47583607189472,42.83143401145935,2418,,regular,axis_kyrtyk
mount-01104,43.48855629970609,42.52804398536682,2411,,regular,axis_kyrtyk
mount-01102,43.49520338247174,42.52541542053223,2408,,regular,axis_kyrtyk
mount-01103,43.48137911974868,42.526735067367554,2405,,regular,axis_kyrtyk
mount-01054,43.52600080107811,42.49213457107544,2402,,regular,axis_kyrtyk
mount-01795,43.53459606151088,42.46695399284363,2400,,regular,axis_kyrtyk
mount-01727,43.55504085663006,42.46736168861389,2399,,regular,axis_kyrtyk
mount-01144,43.61293918257371,42.59503483772278,2396,Харбас,regular,axis_kyrtyk
mount-01055,43.54070922973244,42.51813054084778,2395,,regular,axis_kyrtyk
mount-01085,43.57083824487327,42.678773403167725,2393,Тонау-Укешчентюбе,regular,axis_kyrtyk
mount-01141,43.62307537259949,42.589842081069946,2392,Джугутурлютюбе,regular,axis_kyrtyk
mount-01101,43.5227646209529,42.479249238967896,2386,,regular,axis_kyrtyk
mount-01264,43.51758325959281,42.61770486831665,2377,,regular,axis_kyrtyk
mount-01717,43.5278366337765,42.55578875541687,2377,,regular,axis_kyrtyk
mount-01767,43.54043702804708,42.565133571624756,2371,,regular,axis_kyrtyk
mount-01052,43.52397820884423,42.49813199043274,2370,,regular,axis_kyrtyk
mount-01100,43.51489904610128,42.55973696708679,2362,,regular,axis_kyrtyk
mount-00957,43.46941266278145,42.56220459938049,2355,,regular,axis_kyrtyk
mount-01134,43.561525128383835,42.51762628555298,2350,,regular,axis_kyrtyk
mount-01689,43.55057765508181,42.568910121917725,2349,,regular,axis_kyrtyk
mount-01681,43.60264590046444,42.538204193115234,2348,,regular,axis_kyrtyk
mount-01716,43.522383424846055,42.54325747489929,2347,,regular,axis_kyrtyk
mount-01715,43.45330052829604,42.84661531448364,2346,,regular,axis_kyrtyk
mount-00903,43.52438273271616,42.62626647949219,2344,,regular,axis_kyrtyk
mount-01099,43.54951234731524,42.49156594276428,2343,,regular,axis_kyrtyk
mount-01713,43.50616090979719,42.53088712692261,2338,,regular,axis_kyrtyk
mount-01133,43.55153408323952,42.52413868904114,2330,,regular,axis_kyrtyk
mount-01097,43.48930354925429,42.5021231174469,2329,,regular,axis_kyrtyk
mount-01794,43.51531919174698,42.463542222976685,2324,,regular,axis_kyrtyk
mount-01096,43.59127074649089,42.48993515968323,2319,,regular,axis_kyrtyk
mount-01793,43.50784949957227,42.48183488845825,2316,,regular,axis_kyrtyk
mount-01711,43.5336082522507,42.545424699783325,2313,,regular,axis_kyrtyk
mount-01712,43.57320127744006,42.477993965148926,2310,,regular,axis_kyrtyk
mount-01132,43.60291005198741,42.52906322479248,2308,,regular,axis_kyrtyk
mount-01682,43.602871206247954,42.51777648925781,2307,,regular,axis_kyrtyk
mount-01094,43.476030709998014,42.55725860595703,2302,,regular,axis_kyrtyk
mount-01093,43.58711330605061,42.50062108039856,2301,,regular,axis_kyrtyk
mount-01707,43.50088473508271,42.55612134933472,2299,,regular,axis_kyrtyk
mount-01131,43.588224575260426,42.544898986816406,2282,,regular,axis_kyrtyk
mount-01701,43.50802847175672,42.543150186538696,2281,,regular,axis_kyrtyk
mount-00960,43.60000432144409,42.54207730293274,2280,,regular,axis_kyrtyk
mount-01690,43.498674518966794,42.80301332473755,2279,,regular,axis_kyrtyk
mount-01130,43.568304100346296,42.52315163612366,2278,,regular,axis_kyrtyk
mount-01680,43.6419373401402,42.517969608306885,2274,,regular,axis_kyrtyk
mount-00066,43.59750248379032,42.5955605506897,2272,,regular,axis_kyrtyk
mount-01051,43.492704974645676,42.48495697975159,2267,,regular,axis_kyrtyk
mount-01702,43.53051249322564,42.537453174591064,2264,,regular,axis_kyrtyk
mount-01091,43.49360005475188,42.541680335998535,2262,,regular,axis_kyrtyk
mount-01129,43.598955427017444,42.553439140319824,2241,,regular,axis_kyrtyk
mount-01723,43.51443999473693,42.53062963485718,2238,,regular,axis_kyrtyk
mount-01527,43.659815409788735,42.55210876464844,2229,,regular,axis_kyrtyk
mount-01594,43.675639619372646,42.59823203086853,2224,Каратюбе,regular,axis_kyrtyk
mount-01147,43.72994876752756,42.576152086257935,2218,,regular,axis_kyrtyk
mount-01089,43.49531234494674,42.54905104637146,2217,,regular,axis_kyrtyk
mount-01128,43.546782896241865,42.5499951839447,2215,,regular,axis_kyrtyk
mount-01623,43.65385405703046,42.551143169403076,2211,,regular,axis_kyrtyk
mount-01664,43.63289924384452,42.52983570098877,2209,,regular,axis_kyrtyk
mount-01652,43.64338144604898,42.52878427505493,2203,,regular,axis_kyrtyk
mount-01649,43.62048905890231,42.50736951828003,2197,,regular,axis_kyrtyk
mount-01088,43.583111012681485,42.49083638191223,2176,,regular,axis_kyrtyk
mount-01245,43.663835883820894,42.5624942779541,2171,,regular,axis_kyrtyk
mount-01677,43.640935762430246,42.5571084022522,2149,,regular,axis_kyrtyk
mount-01683,43.56852953470141,42.53876209259033,2149,,regular,axis_kyrtyk
mount-01127,43.5805696125598,42.50917196273804,2147,,regular,axis_kyrtyk
mount-01528,43.73292573819228,42.625311613082886,2143,,regular,axis_kyrtyk
mount-01142,43.63206835405035,42.70563840866089,2134,Караныкол,regular,axis_kyrtyk
mount-01254,43.61461701478919,42.55152940750122,2131,,regular,axis_kyrtyk
mount-01550,43.73284821479115,42.664278745651245,2118,Шиджатмаз,regular,axis_kyrtyk
mount-01126,43.53945709180425,42.53612279891968,2114,,regular,axis_kyrtyk
mount-01125,43.587509635185455,42.52437472343445,2099,,regular,axis_kyrtyk
mount-01143,43.70582519808238,42.706711292266846,2047,Мангалай,regular,axis_kyrtyk
mount-01575,43.72421147963286,42.61368155479431,2003,,regular,axis_kyrtyk
hill-00007,43.81803233020722,42.66446113586426,1606,Университетская,regular,axis_kyrtyk
peak-00101,43.34134732263601,42.406100034713745,4931,,regular,axis_kyukyurtly_kubansky
peak-00019,43.33732092231418,42.391626834869385,4589,Кукуртли-Колбаши,regular,axis_kyukyurtly_kubansky
peak-00138,43.36653747359577,42.40276336669922,4352,Утюг,regular,axis_kyukyurtly_kubansky
peak-00100,43.37082710437127,42.40415811538696,4323,,regular,axis_kyukyurtly_kubansky
peak-00018,43.381043003129435,42.407076358795166,4033,,regular,axis_kyukyurtly_kubansky
rock-00738,43.352449752426935,42.30141878128052,3647,,regular,axis_kyukyurtly_kubansky
rock-00415,43.38558111743265,42.39095091819763,3639,,regular,axis_kyukyurtly_kubansky
rock-00901,43.336423529268615,42.34081506729126,3637,Куршоу Восточный,regular,axis_kyukyurtly_kubansky
rock-00748,43.34278302871169,42.304455041885376,3627,Куршоу,regular,axis_kyukyurtly_kubansky
rock-00904,43.35720842938625,42.29978799819946,3578,,regular,axis_kyukyurtly_kubansky
rock-00723,43.31531145942682,42.359665632247925,3575,,regular,axis_kyukyurtly_kubansky
rock-00408,43.37814217479084,42.34151244163513,3514,,regular,axis_kyukyurtly_kubansky
rock-00780,43.370608730497196,42.34161972999573,3513,,regular,axis_kyukyurtly_kubansky
rock-00095,43.365336322614695,42.365169525146484,3505,,regular,axis_kyukyurtly_kubansky
rock-00091,43.372605262363436,42.25695848464966,3504,,regular,axis_kyukyurtly_kubansky
rock-00903,43.33679029150713,42.330697774887085,3500,,regular,axis_kyukyurtly_kubansky
rock-00148,43.33615821052368,42.333959341049194,3489,,regular,axis_kyukyurtly_kubansky
rock-00902,43.37514762577209,42.24801063537598,3489,Кебек-Джиринбаши,regular,axis_kyukyurtly_kubansky
rock-00729,43.3207755453474,42.347252368927,3485,,regular,axis_kyukyurtly_kubansky
rock-00726,43.369165883355635,42.29753494262695,3444,,regular,axis_kyukyurtly_kubansky
rock-00094,43.3697040303571,42.260509729385376,3419,,regular,axis_kyukyurtly_kubansky
rock-00725,43.35482913755166,42.26761221885681,3403,,regular,axis_kyukyurtly_kubansky
rock-00900,43.358869977867585,42.25612163543701,3403,,regular,axis_kyukyurtly_kubansky
rock-00383,43.33839777646273,42.298704385757446,3386,,regular,axis_kyukyurtly_kubansky
rock-00384,43.362348941394885,42.25924372673035,3380,,regular,axis_kyukyurtly_kubansky
rock-00399,43.38671949143347,42.380619049072266,3372,,regular,axis_kyukyurtly_kubansky
rock-00716,43.38105859860565,42.2514009475708,3339,,regular,axis_kyukyurtly_kubansky
rock-00093,43.36640488017477,42.257301807403564,3324,,regular,axis_kyukyurtly_kubansky
rock-00756,43.3787114343078,42.288973331451416,3304,,regular,axis_kyukyurtly_kubansky
rock-00395,43.34555290916481,42.33577251434326,3295,,regular,axis_kyukyurtly_kubansky
rock-00107,43.453238220747664,42.278276681900024,3294,Садырляр,regular,axis_kyukyurtly_kubansky
rock-00378,43.390290416360614,42.37207889556885,3254,,regular,axis_kyukyurtly_kubansky
rock-00722,43.39049312631249,42.33827233314514,3253,,regular,axis_kyukyurtly_kubansky
rock-00718,43.35550002928332,42.245070934295654,3245,,regular,axis_kyukyurtly_kubansky
rock-00106,43.45880670436213,42.244277000427246,3243,Эльмезтебе,regular,axis_kyukyurtly_kubansky
rock-00092,43.39493698182389,42.33507513999939,3219,,regular,axis_kyukyurtly_kubansky
rock-00720,43.319971574964256,42.32899188995361,3213,,regular,axis_kyukyurtly_kubansky
mount-01781,43.34410166361843,42.32006549835205,3198,,regular,axis_kyukyurtly_kubansky
mount-00269,43.453518604209876,42.266013622283936,3191,,regular,axis_kyukyurtly_kubansky
mount-01512,43.45574604886224,42.25466251373291,3186,,regular,axis_kyukyurtly_kubansky
mount-01941,43.32714448811487,42.30367183685303,3185,,regular,axis_kyukyurtly_kubansky
mount-01924,43.363175750920334,42.24586486816406,3166,,regular,axis_kyukyurtly_kubansky
mount-00270,43.46534025711546,42.19199538230896,3149,Эльбаши,regular,axis_kyukyurtly_kubansky
mount-01022,43.39879585514515,42.32888460159302,3129,,regular,axis_kyukyurtly_kubansky
mount-01019,43.45078481000286,42.29533553123474,3088,,regular,axis_kyukyurtly_kubansky
mount-01018,43.4430968118491,42.28220343589783,3038,,regular,axis_kyukyurtly_kubansky
mount-01751,43.50583408051364,41.974865198135376,3019,,regular,axis_kyukyurtly_kubansky
mount-01442,43.34986742891442,42.22964286804199,2988,,regular,axis_kyukyurtly_kubansky
mount-01016,43.40390166332347,42.320183515548706,2935,,regular,axis_kyukyurtly_kubansky
mount-01444,43.43381071309116,42.284767627716064,2922,,regular,axis_kyukyurtly_kubansky
mount-00948,43.47820282869168,42.20529913902283,2784,,regular,axis_kyukyurtly_kubansky
mount-01015,43.338187089110306,42.272504568099976,2784,,regular,axis_kyukyurtly_kubansky
mount-01850,43.51441665304887,41.97831988334656,2722,,regular,axis_kyukyurtly_kubansky
mount-01463,43.49042440624285,42.19190955162048,2660,,regular,axis_kyukyurtly_kubansky
mount-01451,43.42424267134089,42.28496074676514,2620,,regular,axis_kyukyurtly_kubansky
mount-00662,43.517450996797265,41.96730136871338,2614,,regular,axis_kyukyurtly_kubansky
mount-01046,43.4725271282193,42.273985147476196,2494,,regular,axis_kyukyurtly_kubansky
mount-01747,43.524997292638375,41.94811820983887,2334,,regular,axis_kyukyurtly_kubansky
mount-01745,43.52303690241169,41.9886839389801,2314,,regular,axis_kyukyurtly_kubansky
mount-00814,43.54106697864995,41.9942843914032,2310,,regular,axis_kyukyurtly_kubansky
mount-00813,43.53459606151088,41.987375020980835,2295,,regular,axis_kyukyurtly_kubansky
mount-01641,43.543820018857815,41.91242337226868,2284,,regular,axis_kyukyurtly_kubansky
mount-01428,43.53636163303082,42.01045274734497,2267,,regular,axis_kyukyurtly_kubansky
mount-01696,43.477938130233014,42.24522113800049,2264,,regular,axis_kyukyurtly_kubansky
mount-00899,43.49510220285464,42.301719188690186,2231,,regular,axis_kyukyurtly_kubansky
mount-01045,43.49450290472362,42.291462421417236,2221,,regular,axis_kyukyurtly_kubansky
mount-01429,43.54442660403549,42.029818296432495,2217,,regular,axis_kyukyurtly_kubansky
mount-01695,43.49991972109581,42.3017942905426,2182,,regular,axis_kyukyurtly_kubansky
mount-01783,43.51275937011786,42.336266040802,2178,,regular,axis_kyukyurtly_kubansky
mount-00012,43.54792601472508,41.926220655441284,2156,,regular,axis_kyukyurtly_kubansky
mount-01044,43.49937494832423,42.28691339492798,2124,,regular,axis_kyukyurtly_kubansky
mount-01006,43.49664322788155,42.21926808357239,2110,,regular,axis_kyukyurtly_kubansky
mount-01434,43.50049561839538,42.223355770111084,2090,,regular,axis_kyukyurtly_kubansky
mount-01050,43.503445060344404,42.324957847595215,2089,,regular,axis_kyukyurtly_kubansky
mount-01005,43.50270576784726,42.212809324264526,2078,,regular,axis_kyukyurtly_kubansky
mount-01740,43.553306934315685,41.94705605506897,2062,,regular,axis_kyukyurtly_kubansky
mount-00831,43.55674362864363,41.91613554954529,2025,,regular,axis_kyukyurtly_kubansky
mount-01765,43.61337418060597,41.91506266593933,2022,Артмах,regular,axis_kyukyurtly_kubansky
mount-01507,43.5644793613252,41.89534306526184,2007,,regular,axis_kyukyurtly_kubansky
mount-01788,43.520033958936835,42.31966853141785,2007,,regular,axis_kyukyurtly_kubansky
mount-01042,43.49812973496017,42.268266677856445,1986,,regular,axis_kyukyurtly_kubansky
mount-01441,43.53439383416065,42.02998995780945,1975,,regular,axis_kyukyurtly_kubansky
mount-00966,43.58888511017375,41.923195123672485,1971,,regular,axis_kyukyurtly_kubansky
mount-01699,43.513405171226,42.2992730140686,1958,,regular,axis_kyukyurtly_kubansky
mount-01643,43.60274689971311,41.92874193191528,1955,,regular,axis_kyukyurtly_kubansky
mount-01786,43.53069139819908,42.33975291252136,1955,,regular,axis_kyukyurtly_kubansky
mount-00812,43.619292948276865,41.91153287887573,1951,,regular,axis_kyukyurtly_kubansky
mount-00811,43.5655677264171,41.99346899986267,1937,,regular,axis_kyukyurtly_kubansky
mount-01432,43.52834225585016,42.015355825424194,1937,,regular,axis_kyukyurtly_kubansky
mount-01674,43.578338998673274,41.927690505981445,1919,,regular,axis_kyukyurtly_kubansky
mount-01836,43.511024231709285,42.21719741821289,1907,,regular,axis_kyukyurtly_kubansky
mount-01835,43.53143034790119,42.05947279930115,1905,,regular,axis_kyukyurtly_kubansky
mount-01041,43.50479910944179,42.26093888282776,1884,,regular,axis_kyukyurtly_kubansky
mount-00810,43.56559882227364,41.962655782699585,1877,,regular,axis_kyukyurtly_kubansky
mount-00809,43.57797369862905,41.99897289276123,1872,,regular,axis_kyukyurtly_kubansky
mount-00194,43.57355106056693,41.9672691822052,1869,,regular,axis_kyukyurtly_kubansky
mount-00808,43.588822942490935,41.99325442314148,1860,,regular,axis_kyukyurtly_kubansky
mount-01499,43.524709461555545,42.26711869239807,1854,,regular,axis_kyukyurtly_kubansky
mount-00198,43.582085139305974,41.90209150314331,1848,Тегреккая,regular,axis_kyukyurtly_kubansky
mount-00807,43.60245167066347,41.90558910369873,1814,,regular,axis_kyukyurtly_kubansky
hill-00369,43.599157437736125,41.98120594024658,1799,,regular,axis_kyukyurtly_kubansky
hill-00618,43.59448770891956,41.94230318069458,1782,,regular,axis_kyukyurtly_kubansky
hill-00368,43.61231775135525,41.94205641746521,1734,,regular,axis_kyukyurtly_kubansky
hill-00433,43.58353845476191,41.947689056396484,1731,,regular,axis_kyukyurtly_kubansky
hill-00669,43.51464228898885,42.26871728897095,1728,,regular,axis_kyukyurtly_kubansky
hill-00431,43.58742415265161,41.903260946273804,1662,,regular,axis_kyukyurtly_kubansky
hill-00744,43.54433328363618,42.05518126487732,1658,,regular,axis_kyukyurtly_kubansky
hill-00367,43.567993155023714,41.93911671638489,1636,,regular,axis_kyukyurtly_kubansky
hill-00746,43.50145284094265,42.12602376937866,1629,,regular,axis_kyukyurtly_kubansky
hill-00430,43.58686462761406,41.88416361808777,1625,,regular,axis_kyukyurtly_kubansky
hill-00382,43.609334792122155,41.8918240070343,1624,,regular,axis_kyukyurtly_kubansky
hill-00373,43.60141058824203,41.87830567359924,1257,,regular,axis_kyukyurtly_kubansky
mount-01082,43.49450290472362,42.878544330596924,2897,Науджидза,regular,axis_tashorunbash
mount-01081,43.52337141795019,42.86535859107971,2874,Инал,regular,axis_tashorunbash
mount-01261,43.50079134730649,42.920215129852295,2703,Алмалыкая Западная,regular,axis_tashorunbash
mount-01656,43.499569510592636,43.00040245056152,2695,Алмалыкая,regular,axis_tashorunbash
mount-01258,43.496682142145886,42.95506238937378,2610,,regular,axis_tashorunbash
mount-01259,43.497351463566986,42.98584342002869,2496,,regular,axis_tashorunbash
mount-01490,43.622034647131954,42.80942916870117,2426,Домбей,regular,axis_tashorunbash
mount-01260,43.49811416963061,42.97905206680298,2425,,regular,axis_tashorunbash
mount-01370,43.525324018149234,42.94572830200195,2425,,regular,axis_tashorunbash
mount-01545,43.51369305623999,42.839587926864624,2407,,regular,axis_tashorunbash
mount-01077,43.46583082912019,42.855573892593384,2354,Айраш,regular,axis_tashorunbash
mount-01808,43.59921182512139,42.848031520843506,2326,,regular,axis_tashorunbash
mount-01092,43.443307134828274,42.87484288215637,2276,,regular,axis_tashorunbash
mount-01488,43.62242297963732,42.87511110305786,2201,Кертмен,regular,axis_tashorunbash
mount-01480,43.518477970889705,43.05622458457947,2171,,regular,axis_tashorunbash
mount-01803,43.525324018149234,43.03987383842468,2169,,regular,axis_tashorunbash
mount-01801,43.55533631823778,42.946457862854004,2138,,regular,axis_tashorunbash
mount-01369,43.52529290151017,42.981905937194824,2108,,regular,axis_tashorunbash
mount-01800,43.56301781155548,42.972142696380615,1990,,regular,axis_tashorunbash
mount-01804,43.61117585475125,42.88858652114868,1982,,regular,axis_tashorunbash
mount-01256,43.57052731263312,42.98147678375244,1970,Добра,regular,axis_tashorunbash
mount-01140,43.68561006554668,42.7957820892334,1947,Гедмыш,regular,axis_tashorunbash
mount-01457,43.557451159028375,43.057265281677246,1915,Джамбаш,regular,axis_tashorunbash
mount-01139,43.66454991669016,42.8466796875,1913,Бенехука-Омха,regular,axis_tashorunbash
mount-01346,43.720047725284985,42.766181230545044,1880,Уллу-Лахран,regular,axis_tashorunbash
mount-01805,43.64456931359791,42.913219928741455,1842,,regular,axis_tashorunbash
hill-00726,43.56737125956292,43.003127574920654,1736,,regular,axis_tashorunbash
hill-00424,43.84097316335047,42.85444736480713,1530,Верхний Джинал,regular,axis_tashorunbash
hill-00003,43.85473807270668,42.81901001930237,1477,Малый Джинал,regular,axis_tashorunbash
hill-00487,43.7734644729056,42.879520654678345,1475,Псыбгунж,regular,axis_tashorunbash
hill-00437,43.88681291159713,42.78856158256531,1390,Большое Седло,regular,axis_tashorunbash
hill-00009,43.840036817491665,42.924710512161255,1374,Псыншок,regular,axis_tashorunbash
hill-00005,43.786710521810164,42.87545442581177,1319,,regular,axis_tashorunbash
hill-00017,43.88531280967291,42.76745796203613,1300,,regular,axis_tashorunbash
hill-00774,43.88437715996244,42.76749014854431,1291,Малое Седло,regular,axis_tashorunbash
hill-00010,43.92815908871074,42.784613370895386,1279,Кабан,regular,axis_tashorunbash
hill-00486,43.79350282478009,42.88480997085571,1276,курган Хаки-Гон,regular,axis_tashorunbash
hill-00185,43.898595903406346,42.758939266204834,1183,Вершина Синих Гор,regular,axis_tashorunbash
hill-00029,43.92455818952499,42.98627257347107,1167,Джуца 2-я,regular,axis_tashorunbash
hill-00485,43.768211718270436,43.01963925361633,993,Ниваду,regular,axis_tashorunbash
hill-00484,43.75449660053212,43.04237365722656,966,Бгыхурей,regular,axis_tashorunbash
hill-00028,43.96925261699673,43.02267551422119,964,Джуца 1-я (Юца),regular,axis_tashorunbash
hill-00452,43.89045475443507,42.71334171295166,912,Солдатская горка,regular,axis_tashorunbash
hill-00453,43.89239543323421,42.72379159927368,900,Сосновая,regular,axis_tashorunbash
hill-00451,43.89918344564387,42.72004723548889,887,Крестовая,regular,axis_tashorunbash
hill-00011,43.891305258904055,42.70756959915161,861,Скала Черепаха,regular,axis_tashorunbash
hill-00766,43.91897868346581,42.70931839942932,857,Ракитная гора,regular,axis_tashorunbash
hill-00454,43.94150987642038,42.69368648529053,851,Кольцо-гора,regular,axis_tashorunbash
hill-00004,43.900451280191845,42.714468240737915,831,Казачья горка,regular,axis_tashorunbash
hill-00483,44.05616590336959,42.91206121444702,586,Курган,regular,axis_tashorunbash
rock-00180,43.35134974285319,41.73075199127197,3310,,regular,axis_teberda_dombay_side
rock-00062,43.391654797191876,41.767122745513916,3292,Чертова гора,regular,axis_teberda_dombay_side
mount-00677,43.25497873791869,41.66114330291748,3172,пик Инэ,regular,axis_teberda_dombay_side
mount-00049,43.28815547268189,41.68384552001953,3151,Мусса-Ачитара,regular,axis_teberda_dombay_side
mount-01210,43.28923319835792,41.680240631103516,3144,,regular,axis_teberda_dombay_side
mount-00640,43.3187148620834,41.596823930740356,3099,Кругозор,regular,axis_teberda_dombay_side
mount-00912,43.32229759606318,41.61416172981262,3077,,regular,axis_teberda_dombay_side
mount-01535,43.392956777687544,41.759161949157715,3064,,regular,axis_teberda_dombay_side
mount-00911,43.318394825458114,41.60889387130737,3028,,regular,axis_teberda_dombay_side
mount-01390,43.2654719469453,41.63376331329346,3020,пик Театральный,regular,axis_teberda_dombay_side
mount-00254,43.35113129886298,41.631091833114624,3005,Малый Хутый,regular,axis_teberda_dombay_side
mount-00746,43.237215076080815,41.60924792289734,3004,,regular,axis_teberda_dombay_side
mount-01925,43.29398902054413,41.672043800354004,2994,Мусса-Ачитара,regular,axis_teberda_dombay_side
mount-01391,43.24878978780214,41.633849143981934,2983,,regular,axis_teberda_dombay_side
mount-00697,43.29903337783824,41.66345000267029,2952,Мусат-Чери,regular,axis_teberda_dombay_side
mount-00744,43.33199099344807,41.70605421066284,2949,,regular,axis_teberda_dombay_side
mount-00302,43.329579495655025,41.71641826629639,2915,,regular,axis_teberda_dombay_side
mount-00642,43.35054617715858,41.717716455459595,2910,,regular,axis_teberda_dombay_side
mount-00684,43.270698343501635,41.63060903549194,2829,,regular,axis_teberda_dombay_side
mount-01597,43.36508672981594,41.72414302825928,2814,,regular,axis_teberda_dombay_side
mount-00720,43.2840864956396,41.678749322891235,2729,,regular,axis_teberda_dombay_side
mount-00723,43.38886363098152,41.74574017524719,2722,,regular,axis_teberda_dombay_side
mount-01659,43.30858215282149,41.60777807235718,2679,,regular,axis_teberda_dombay_side
mount-00775,43.40690258642471,41.76847457885742,2631,,regular,axis_teberda_dombay_side
mount-00641,43.359103995125025,41.74223184585571,2575,,regular,axis_teberda_dombay_side
mount-00716,43.297877741602804,41.68261170387268,2571,,regular,axis_teberda_dombay_side
mount-00726,43.33985696139382,41.71083927154541,2560,,regular,axis_teberda_dombay_side
mount-00713,43.33826512154829,41.69802904129028,2537,,regular,axis_teberda_dombay_side
mount-00712,43.292903570073264,41.65523171424866,2465,,regular,axis_teberda_dombay_side
mount-00647,43.31570176757339,41.62521243095398,2448,,regular,axis_teberda_dombay_side
mount-00710,43.32546646136453,41.70261025428772,2442,,regular,axis_teberda_dombay_side
mount-00707,43.35695880314799,41.705206632614136,2414,,regular,axis_teberda_dombay_side
mount-00701,43.29897091157625,41.64064049720764,2236,,regular,axis_teberda_dombay_side
mount-00704,43.31717710971921,41.67761206626892,2195,,regular,axis_teberda_dombay_side
mount-00703,43.3840996398022,41.72656774520874,2194,,regular,axis_teberda_dombay_side
mount-00705,43.34481948833246,41.692750453948975,2193,,regular,axis_teberda_dombay_side
mount-00702,43.31264168448695,41.663063764572144,2178,,regular,axis_teberda_dombay_side
mount-00699,43.31039336198782,41.64825797080994,2044,,regular,axis_teberda_dombay_side
mount-01592,43.36508672981594,41.705260276794434,1987,,regular,axis_teberda_dombay_side
hill-00597,43.42302707893472,41.75008535385132,1667,,regular,axis_teberda_dombay_side
rock-00746,43.37008618982111,41.77774429321289,3480,Чёртов Замок,regular,axis_teberda_gonachkhir_side
rock-00067,43.392956777687544,41.825305223464966,3454,,regular,axis_teberda_gonachkhir_side
rock-00179,43.34634873876712,41.74174904823303,3399,,regular,axis_teberda_gonachkhir_side
rock-00054,43.39978586989949,41.826581954956055,3379,Назалыбек,regular,axis_teberda_gonachkhir_side
rock-00194,43.357528261503205,41.78505063056946,3375,,regular,axis_teberda_gonachkhir_side
rock-00214,43.38986940121731,41.80899739265442,3328,,regular,axis_teberda_gonachkhir_side
rock-00744,43.28180587509192,41.71332836151123,3234,,regular,axis_teberda_gonachkhir_side
rock-00526,43.32854931207049,41.75452709197998,3214,Гедейж,regular,axis_teberda_gonachkhir_side
mount-00760,43.310299680078714,41.780630350112915,3187,,regular,axis_teberda_gonachkhir_side
mount-00802,43.432657641639224,41.866289377212524,3187,,regular,axis_teberda_gonachkhir_side
mount-00639,43.362208538658166,41.79672360420227,3173,,regular,axis_teberda_gonachkhir_side
mount-00806,43.382688303754804,41.77618861198425,3170,,regular,axis_teberda_gonachkhir_side
mount-00303,43.338132466344035,41.746437549591064,3141,,regular,axis_teberda_gonachkhir_side
